address,timestamp,AccX,AccY,AccZ,AngX,AngY,AngZ,Q0,Q1,Q2,Q3
C3:16:82:EF:1B:48,1748091865.4924722,1.963,-7.408,4.721,-51.85,-4.708,-57.958,0.77774,-0.39954,0.17892,-0.45096
C3:16:82:EF:1B:48,1748091865.4924722,1.963,-7.408,4.721,-52.009,-4.724,-58.019,0.77774,-0.39954,0.17892,-0.45096
C3:16:82:EF:1B:48,1748091865.4924722,1.753,-7.25,4.228,-52.125,-4.741,-58.035,0.77774,-0.39954,0.17892,-0.45096
F3:89:79:49:6C:B3,1748091865.4924722,0.953,-7.733,4.228,-63.056,-2.28,-31.877,0.81964,-0.50342,0.12537,-0.2428
F3:89:79:49:6C:B3,1748091865.4924722,0.953,-7.733,4.228,-63.166,-2.285,-31.899,0.81964,-0.50342,0.12537,-0.2428
F3:89:79:49:6C:B3,1748091865.5003319,1.101,-7.566,3.893,-63.248,-2.28,-31.926,0.81964,-0.50342,0.12537,-0.2428
F3:89:79:49:6C:B3,1748091865.5003319,1.101,-7.566,3.893,-63.303,-2.263,-31.959,0.81964,-0.50342,0.12537,-0.2428
C3:16:82:EF:1B:48,1748091865.5013492,1.753,-7.25,4.228,-52.245,-4.757,-58.057,0.77774,-0.39954,0.17892,-0.45096
C3:16:82:EF:1B:48,1748091865.5013492,2.045,-7.111,3.898,-52.306,-4.741,-58.09,0.77774,-0.39954,0.17892,-0.45096
C3:16:82:EF:1B:48,1748091865.5023513,2.045,-7.111,3.898,-52.366,-4.735,-58.129,0.77774,-0.39954,0.17892,-0.45096
C3:16:82:EF:1B:48,1748091865.5023513,2.342,-6.919,3.812,-52.366,-4.708,-58.129,0.77774,-0.39954,0.17892,-0.45096
F3:89:79:49:6C:B3,1748091865.5096815,1.192,-7.379,3.922,-63.325,-2.241,-31.965,0.81964,-0.50342,0.12537,-0.2428
F3:89:79:49:6C:B3,1748091865.5096815,1.192,-7.379,3.922,-63.32,-2.208,-31.954,0.81964,-0.50342,0.12537,-0.2428
F3:89:79:49:6C:B3,1748091865.5096815,1.101,-6.895,3.682,-63.292,-2.17,-31.921,0.81964,-0.50342,0.12537,-0.2428
F3:89:79:49:6C:B3,1748091865.5096815,1.101,-6.895,3.682,-63.248,-2.12,-31.866,0.81964,-0.50342,0.12537,-0.2428
C3:16:82:EF:1B:48,1748091865.5243087,2.342,-6.919,3.812,-52.372,-4.686,-58.129,0.77774,-0.39954,0.17892,-0.45096
C3:16:82:EF:1B:48,1748091865.5253046,2.064,-6.416,4.008,-52.344,-4.647,-58.09,0.77774,-0.39954,0.17892,-0.45096
C3:16:82:EF:1B:48,1748091865.526304,2.064,-6.416,4.008,-52.311,-4.609,-58.041,0.77774,-0.39954,0.17892,-0.45096
C3:16:82:EF:1B:48,1748091865.526304,2.073,-6.124,3.701,-52.245,-4.526,-58.019,0.77774,-0.39954,0.17892,-0.45096
F3:89:79:49:6C:B3,1748091865.5598288,1.092,-6.584,3.534,-63.182,-2.049,-31.822,0.81964,-0.50342,0.12537,-0.2428
F3:89:79:49:6C:B3,1748091865.5598288,1.092,-6.584,3.534,-63.094,-1.961,-31.783,0.81964,-0.50342,0.12537,-0.2428
F3:89:79:49:6C:B3,1748091865.5598288,1.235,-6.148,3.06,-62.99,-1.851,-31.745,0.81964,-0.50342,0.12537,-0.2428
F3:89:79:49:6C:B3,1748091865.5731635,1.235,-6.148,3.06,-62.864,-1.73,-31.707,0.81964,-0.50342,0.12537,-0.2428
C3:16:82:EF:1B:48,1748091865.5750222,2.073,-6.124,3.701,-52.18,-4.444,-57.986,0.77774,-0.39954,0.17892,-0.45096
C3:16:82:EF:1B:48,1748091865.5750222,2.222,-5.741,2.94,-52.081,-4.329,-57.953,0.77774,-0.39954,0.17892,-0.45096
C3:16:82:EF:1B:48,1748091865.5750222,2.222,-5.741,2.94,-51.987,-4.219,-57.925,0.77774,-0.39954,0.17892,-0.45096
C3:16:82:EF:1B:48,1748091865.5750222,2.49,-5.325,1.36,-51.806,-4.037,-57.936,0.77774,-0.39954,0.17892,-0.45096
F3:89:79:49:6C:B3,1748091865.5918381,1.398,-5.631,2.614,-62.688,-1.577,-31.679,0.81964,-0.50342,0.12537,-0.2428
F3:89:79:49:6C:B3,1748091865.5918381,1.398,-5.631,2.614,-62.468,-1.401,-31.663,0.81964,-0.50342,0.12537,-0.2428
F3:89:79:49:6C:B3,1748091865.5918381,1.59,-4.247,1.36,-62.177,-1.181,-31.685,0.81964,-0.50342,0.12537,-0.2428
F3:89:79:49:6C:B3,1748091865.5918381,1.59,-4.247,1.36,-61.815,-0.917,-31.729,0.82321,-0.4975,0.13309,-0.23868
C3:16:82:EF:1B:48,1748091865.6081548,2.49,-5.325,1.36,-51.63,-3.867,-57.953,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.6081548,2.768,-4.017,-0.661,-51.334,-3.598,-58.035,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.6081548,2.768,-4.017,-0.661,-51.048,-3.329,-58.123,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.6081548,2.734,-3.376,-4.932,-50.537,-2.999,-58.239,0.77945,-0.39636,0.18396,-0.44876
F3:89:79:49:6C:B3,1748091865.6250467,1.427,-3.314,0.57,-61.326,-0.632,-31.761,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.6250467,1.427,-3.314,0.57,-60.71,-0.319,-31.789,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.6250467,1.259,-2.011,-0.369,-59.875,0.0,-31.745,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.6250467,1.259,-2.011,-0.369,-58.821,0.335,-31.63,0.82321,-0.4975,0.13309,-0.23868
C3:16:82:EF:1B:48,1748091865.6415691,2.734,-3.376,-4.932,-50.065,-2.664,-58.398,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.6415691,3.529,-1.968,-8.973,-49.186,-2.241,-58.552,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.6415691,3.529,-1.968,-8.973,-48.373,-1.758,-58.815,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.6415691,5.282,0.038,-11.961,-46.967,-0.923,-59.178,0.77945,-0.39636,0.18396,-0.44876
F3:89:79:49:6C:B3,1748091865.6898694,1.719,-0.843,-0.527,-57.458,0.764,-31.503,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.7429228,1.719,-0.843,-0.527,-55.778,1.274,-31.355,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.7429228,0.622,-0.153,1.077,-53.701,1.862,-31.091,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.7429228,0.622,-0.153,1.077,-51.224,2.532,-30.701,0.82321,-0.4975,0.13309,-0.23868
C3:16:82:EF:1B:48,1748091865.7429228,5.282,0.038,-11.961,-45.61,-0.011,-59.54,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.755141,5.066,2.964,-12.345,-43.445,1.198,-59.683,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.755141,5.066,2.964,-12.345,-41.314,2.439,-59.76,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.7561617,1.566,8.566,-8.198,-38.375,3.576,-59.216,0.77945,-0.39636,0.18396,-0.44876
F3:89:79:49:6C:B3,1748091865.7571628,-1.01,2.227,3.29,-48.351,3.115,-29.998,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.7571628,-1.01,2.227,3.29,-45.06,3.576,-28.987,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.7581587,-2.308,6.076,4.908,-41.468,3.702,-27.653,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.759162,-2.308,6.076,4.908,-37.54,3.466,-26.032,0.82321,-0.4975,0.13309,-0.23868
C3:16:82:EF:1B:48,1748091865.7601037,1.566,8.566,-8.198,-35.447,4.686,-58.585,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.7601037,-4.721,30.325,-4.544,-31.959,5.197,-57.266,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.7601037,-18.895,121.3,-18.186,-27.257,5.021,-55.673,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.7601037,-3.285,20.432,0.699,-22.258,4.642,-54.168,0.77945,-0.39636,0.18396,-0.44876
F3:89:79:49:6C:B3,1748091865.7601037,-2.174,9.778,6.306,-33.371,3.021,-24.445,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.7601037,-2.174,9.778,6.306,-28.96,2.351,-22.923,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.7601037,-2.806,11.803,8.126,-24.351,1.577,-21.588,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.7601037,-2.806,11.803,8.126,-19.567,0.709,-20.446,0.82321,-0.4975,0.13309,-0.23868
C3:16:82:EF:1B:48,1748091865.7601037,-3.285,20.432,0.699,-17.281,4.18,-52.69,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.7601037,-4.334,23.837,0.637,-12.019,3.702,-51.432,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.7601037,-4.334,23.837,0.637,-6.79,3.148,-50.219,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.7601037,-3.553,28.922,0.862,-1.296,2.417,-49.175,0.77945,-0.39636,0.18396,-0.44876
F3:89:79:49:6C:B3,1748091865.8101046,-2.375,15.265,8.495,-14.634,-0.335,-19.462,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.8105056,-2.375,15.265,8.495,-9.558,-1.555,-18.666,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.8126745,-1.997,18.349,8.571,-4.329,-2.769,-18.062,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.8136683,-1.997,18.349,8.571,1.049,-3.972,-17.655,0.82321,-0.4975,0.13309,-0.23868
C3:16:82:EF:1B:48,1748091865.8252878,-3.553,28.922,0.862,4.147,1.615,-48.197,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.8269887,-3.347,33.581,-0.594,9.871,0.956,-47.401,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.828129,-3.347,33.581,-0.594,15.557,0.231,-46.675,0.77945,-0.39636,0.18396,-0.44876
C3:16:82:EF:1B:48,1748091865.8291302,-2.634,38.504,-1.585,21.671,-0.769,-46.148,0.77945,-0.39636,0.18396,-0.44876
F3:89:79:49:6C:B3,1748091865.8398278,-2.265,20.609,9.62,6.63,-5.339,-17.435,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.8412416,-2.265,20.609,9.62,12.409,-6.855,-17.424,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.842428,-0.771,23.54,10.496,18.386,-8.674,-17.737,0.82321,-0.4975,0.13309,-0.23868
F3:89:79:49:6C:B3,1748091865.8434255,-0.771,23.54,10.496,24.587,-10.75,-18.435,0.96924,0.17035,-0.11136,-0.138
C3:16:82:EF:1B:48,1748091865.8539636,-2.634,38.504,-1.585,27.746,-1.818,-45.736,0.90024,0.19275,-0.09363,-0.37888
C3:16:82:EF:1B:48,1748091865.8549638,-0.594,44.436,1.312,34.233,-3.411,-45.802,0.90024,0.19275,-0.09363,-0.37888
C3:16:82:EF:1B:48,1748091865.855963,-0.594,44.436,1.312,40.693,-4.977,-46.049,0.90024,0.19275,-0.09363,-0.37888
C3:16:82:EF:1B:48,1748091865.8574774,2.078,49.373,8.365,47.241,-6.246,-46.494,0.90024,0.19275,-0.09363,-0.37888
F3:89:79:49:6C:B3,1748091865.8691568,2.203,26.647,11.32,30.905,-12.667,-19.418,0.96924,0.17035,-0.11136,-0.138
F3:89:79:49:6C:B3,1748091865.8691568,8.82,106.595,45.284,37.343,-14.392,-20.676,0.96924,0.17035,-0.11136,-0.138
F3:89:79:49:6C:B3,1748091865.870156,3.706,28.922,12.273,43.698,-15.826,-22.033,0.96924,0.17035,-0.11136,-0.138
F3:89:79:49:6C:B3,1748091865.871157,3.706,28.922,12.273,49.96,-16.952,-23.439,0.96924,0.17035,-0.11136,-0.138
C3:16:82:EF:1B:48,1748091865.8833146,2.078,49.373,8.365,53.767,-7.46,-47.082,0.90024,0.19275,-0.09363,-0.37888
C3:16:82:EF:1B:48,1748091865.8843136,3.108,50.264,12.622,59.963,-8.289,-47.582,0.90024,0.19275,-0.09363,-0.37888
C3:16:82:EF:1B:48,1748091865.8853145,3.108,50.264,12.622,66.132,-9.064,-48.175,0.90024,0.19275,-0.09363,-0.37888
C3:16:82:EF:1B:48,1748091865.8853145,4.367,49.819,11.612,71.955,-9.657,-48.686,0.90024,0.19275,-0.09363,-0.37888
F3:89:79:49:6C:B3,1748091865.9291313,4.678,30.483,13.307,56.085,-17.869,-24.895,0.96924,0.17035,-0.11136,-0.138
F3:89:79:49:6C:B3,1748091865.9749517,4.678,30.483,13.307,62.062,-18.583,-26.362,0.96924,0.17035,-0.11136,-0.138
F3:89:79:49:6C:B3,1748091865.9749517,6.048,29.712,13.968,67.835,-19.122,-27.68,0.96924,0.17035,-0.11136,-0.138
F3:89:79:49:6C:B3,1748091865.9749517,6.048,29.712,13.968,73.389,-19.517,-28.828,0.96924,0.17035,-0.11136,-0.138
C3:16:82:EF:1B:48,1748091865.9875677,4.367,49.819,11.612,77.756,-10.19,-49.263,0.90024,0.19275,-0.09363,-0.37888
C3:16:82:EF:1B:48,1748091865.9875677,5.966,47.994,16.515,83.161,-10.618,-49.422,0.90024,0.19275,-0.09363,-0.37888
C3:16:82:EF:1B:48,1748091865.9885957,5.966,47.994,16.515,88.544,-11.03,-49.642,0.90024,0.19275,-0.09363,-0.37888
C3:16:82:EF:1B:48,1748091865.9885957,5.176,45.835,25.752,92.944,-11.492,-49.356,0.90024,0.19275,-0.09363,-0.37888
F3:89:79:49:6C:B3,1748091865.9895852,7.159,30.799,13.278,78.47,-19.836,-29.685,0.96924,0.17035,-0.11136,-0.138
F3:89:79:49:6C:B3,1748091865.9895852,7.159,30.799,13.278,83.073,-20.127,-30.24,0.96924,0.17035,-0.11136,-0.138
F3:89:79:49:6C:B3,1748091865.990588,5.88,28.582,12.368,87.083,-20.484,-30.729,0.96924,0.17035,-0.11136,-0.138
F3:89:79:49:6C:B3,1748091865.990588,5.88,28.582,12.368,90.516,-20.923,-31.146,0.72021,0.61951,-0.30392,-0.07083
C3:16:82:EF:1B:48,1748091865.9915926,5.176,45.835,25.752,97.317,-11.97,-49.142,0.90024,0.19275,-0.09363,-0.37888
C3:16:82:EF:1B:48,1748091865.992587,5.492,38.053,24.263,100.475,-12.623,-48.944,0.90024,0.19275,-0.09363,-0.37888
C3:16:82:EF:1B:48,1748091865.9932308,5.492,38.053,24.263,103.612,-13.271,-48.807,0.90024,0.19275,-0.09363,-0.37888
C3:16:82:EF:1B:48,1748091865.9932308,4.472,29.324,16.86,105.639,-14.244,-47.895,0.5968,0.68134,-0.38763,-0.17102
F3:89:79:49:6C:B3,1748091865.9932308,5.411,23.487,8.806,93.367,-21.495,-31.168,0.72021,0.61951,-0.30392,-0.07083
F3:89:79:49:6C:B3,1748091865.9932308,5.411,23.487,8.806,95.641,-22.22,-30.789,0.72021,0.61951,-0.30392,-0.07083
F3:89:79:49:6C:B3,1748091865.9932308,4.386,21.945,4.645,97.306,-23.154,-29.619,0.72021,0.61951,-0.30392,-0.07083
F3:89:79:49:6C:B3,1748091865.9932308,4.386,21.945,4.645,98.339,-24.313,-27.636,0.72021,0.61951,-0.30392,-0.07083
C3:16:82:EF:1B:48,1748091865.9932308,4.472,29.324,16.86,107.644,-15.233,-47.038,0.5968,0.68134,-0.38763,-0.17102
C3:16:82:EF:1B:48,1748091865.9932308,0.905,25.685,8.653,108.517,-16.683,-44.687,0.5968,0.68134,-0.38763,-0.17102
C3:16:82:EF:1B:48,1748091865.9932308,0.905,25.685,8.653,109.33,-18.149,-42.363,0.5968,0.68134,-0.38763,-0.17102
C3:16:82:EF:1B:48,1748091865.9932308,-2.212,22.505,-1.839,109.655,-19.742,-39.672,0.5968,0.68134,-0.38763,-0.17102
F3:89:79:49:6C:B3,1748091866.0488865,2.437,20.719,2.045,99.069,-25.565,-25.395,0.72021,0.61951,-0.30392,-0.07083
F3:89:79:49:6C:B3,1748091866.050582,2.437,20.719,2.045,99.476,-26.906,-22.879,0.72021,0.61951,-0.30392,-0.07083
F3:89:79:49:6C:B3,1748091866.0517902,2.892,19.331,-0.23,99.899,-28.262,-20.38,0.72021,0.61951,-0.30392,-0.07083
F3:89:79:49:6C:B3,1748091866.0527947,2.892,19.331,-0.23,100.344,-29.641,-17.891,0.72021,0.61951,-0.30392,-0.07083
C3:16:82:EF:1B:48,1748091866.0646067,-2.212,22.505,-1.839,109.907,-21.341,-36.974,0.5968,0.68134,-0.38763,-0.17102
C3:16:82:EF:1B:48,1748091866.0652447,0.254,20.935,-9.06,110.308,-22.961,-34.31,0.5968,0.68134,-0.38763,-0.17102
C3:16:82:EF:1B:48,1748091866.0662487,0.254,20.935,-9.06,110.638,-24.598,-31.624,0.5968,0.68134,-0.38763,-0.17102
C3:16:82:EF:1B:48,1748091866.0675259,7.092,21.615,-12.871,111.324,-26.516,-29.152,0.5968,0.68134,-0.38763,-0.17102
F3:89:79:49:6C:B3,1748091866.079021,4.243,19.201,-2.279,100.948,-31.152,-15.524,0.72021,0.61951,-0.30392,-0.07083
F3:89:79:49:6C:B3,1748091866.0796654,4.243,19.201,-2.279,101.7,-32.805,-13.271,0.72021,0.61951,-0.30392,-0.07083
F3:89:79:49:6C:B3,1748091866.0796654,5.377,19.901,-1.298,102.706,-34.755,-11.206,0.72021,0.61951,-0.30392,-0.07083
F3:89:79:49:6C:B3,1748091866.0806687,5.377,19.901,-1.298,103.953,-37.013,-9.344,0.72021,0.61951,-0.30392,-0.07083
C3:16:82:EF:1B:48,1748091866.0942552,7.092,21.615,-12.871,111.934,-28.46,-26.653,0.5968,0.68134,-0.38763,-0.17102
