address,timestamp,AccX,AccY,AccZ,Q0,Q1,Q2,Q3
C3:16:82:EF:1B:48,1748009016.6321523,0.12,-0.062,10.06,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009016.643954,-0.024,-0.029,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.6448257,-0.019,-0.034,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.6460059,-0.019,-0.034,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.648002,-0.029,-0.043,9.969,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009016.659139,0.12,-0.062,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.6601415,0.12,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.662032,0.12,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.6632545,0.12,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009016.6729958,-0.029,-0.043,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.675,-0.024,-0.043,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.6763508,-0.024,-0.043,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.6777458,-0.014,-0.043,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.7045279,-0.014,-0.043,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.7056243,-0.014,-0.034,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.7069259,-0.014,-0.034,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.7086403,-0.024,-0.029,9.965,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009016.718852,0.12,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.7208507,0.11,-0.048,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.7568555,0.11,-0.048,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.7578437,0.105,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.7819955,0.105,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.7819955,0.105,-0.057,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.7829967,0.105,-0.057,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.7839952,0.105,-0.062,10.06,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009016.7839952,-0.024,-0.029,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.784995,-0.029,-0.034,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.784995,-0.029,-0.034,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.785995,-0.034,-0.029,9.979,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.7884889,-0.034,-0.029,9.979,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.7884889,-0.024,-0.034,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.7884889,-0.024,-0.034,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.7884889,-0.019,-0.038,9.96,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009016.8080506,0.105,-0.062,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.8090465,0.11,-0.043,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.8389513,0.11,-0.043,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.840899,0.115,-0.048,10.056,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009016.8415651,-0.019,-0.038,9.96,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.843086,-0.029,-0.048,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.8441029,-0.029,-0.048,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.8441029,-0.034,-0.043,9.969,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009016.8441029,0.115,-0.048,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.8441029,0.124,-0.067,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.875449,0.124,-0.067,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.876454,0.12,-0.057,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.8774576,0.12,-0.057,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.8788128,0.11,-0.038,10.051,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.890023,0.11,-0.038,10.051,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.890023,0.105,-0.043,10.06,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009016.900523,-0.034,-0.043,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.9015555,-0.014,-0.034,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.9015555,-0.014,-0.034,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.9015555,-0.01,-0.029,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.9062388,-0.01,-0.029,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.9062388,-0.019,-0.029,9.979,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.9062388,-0.019,-0.029,9.979,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.9062388,-0.029,-0.034,9.96,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009016.9295516,0.105,-0.043,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.9305542,0.105,-0.053,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.9627557,0.105,-0.053,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.9647543,0.105,-0.062,10.056,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009016.9657538,-0.029,-0.034,9.96,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.966756,-0.034,-0.038,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.9677584,-0.034,-0.038,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009016.9697578,-0.024,-0.038,9.974,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009016.9713738,0.105,-0.062,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.9723675,0.11,-0.067,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.9733708,0.11,-0.067,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.9743707,0.115,-0.057,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.988823,0.115,-0.057,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.989827,0.115,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.9918218,0.115,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009016.9928231,0.115,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009017.004418,-0.024,-0.038,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.0061376,-0.024,-0.038,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.0067987,-0.024,-0.038,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.008984,-0.019,-0.043,9.96,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.0349035,-0.019,-0.043,9.96,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.0359035,-0.019,-0.034,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.037904,-0.019,-0.034,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.039114,-0.024,-0.029,9.965,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009017.049181,0.115,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.0501835,0.105,-0.048,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.082667,0.105,-0.048,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.0846615,0.11,-0.048,10.056,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009017.085653,-0.024,-0.029,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.086664,-0.014,-0.034,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.0886648,-0.014,-0.034,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.0896673,-0.019,-0.043,9.965,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009017.0906591,0.11,-0.048,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.0916653,0.115,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.1195588,0.115,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.1205456,0.11,-0.062,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.1225476,0.11,-0.062,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.1235454,0.12,-0.067,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.1235454,0.12,-0.067,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.1235454,0.11,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009017.1235454,-0.019,-0.043,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.1235454,-0.029,-0.043,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.1235454,-0.029,-0.043,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.1235454,-0.024,-0.043,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.1540396,-0.024,-0.043,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.1550364,-0.024,-0.029,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.1570406,-0.024,-0.029,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.1570406,-0.034,-0.024,9.979,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009017.1701028,0.11,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.1713006,0.105,-0.053,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.1727676,0.105,-0.053,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.173824,0.096,-0.062,10.06,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009017.1845374,-0.034,-0.024,9.979,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.185536,-0.034,-0.024,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.1869266,-0.034,-0.024,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.1889293,-0.014,-0.034,9.965,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009017.1980643,0.096,-0.062,10.06,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.199996,0.101,-0.057,10.051,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.2013555,0.101,-0.057,10.051,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.2029943,0.115,-0.048,10.06,0.021,-0.00568,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009017.2399275,-0.014,-0.034,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.2399275,-0.005,-0.053,9.965,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.270314,-0.005,-0.053,9.965,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.2719846,-0.014,-0.067,9.974,0.52112,6e-05,0.00229,-0.85342
C3:16:82:EF:1B:48,1748009017.2736177,0.115,-0.048,10.06,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.2742522,0.129,-0.057,10.06,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.2957091,0.129,-0.057,10.06,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.2957091,0.139,-0.067,10.051,0.021,-0.00568,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009017.2970688,-0.014,-0.067,9.974,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.2977102,-0.019,-0.053,9.965,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.298715,-0.019,-0.053,9.965,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.298715,-0.019,-0.029,9.974,0.52112,6e-05,0.00229,-0.85342
C3:16:82:EF:1B:48,1748009017.306218,0.139,-0.067,10.051,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.3179333,0.115,-0.062,10.056,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.3189538,0.115,-0.062,10.056,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.3189538,0.096,-0.048,10.065,0.021,-0.00568,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009017.3229492,-0.019,-0.029,9.974,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.3342981,-0.038,-0.01,9.984,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.3342981,-0.038,-0.01,9.984,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.3353155,-0.048,-0.024,9.969,0.52112,6e-05,0.00229,-0.85342
C3:16:82:EF:1B:48,1748009017.3363104,0.096,-0.048,10.065,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.3373206,0.081,-0.062,10.07,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.358341,0.081,-0.062,10.07,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.3593357,0.086,-0.067,10.06,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.3603423,0.086,-0.067,10.06,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.3603423,0.11,-0.053,10.06,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.3613381,0.11,-0.053,10.06,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.3613381,0.129,-0.038,10.06,0.021,-0.00568,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009017.4004657,-0.048,-0.024,9.969,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.4004657,-0.034,-0.034,9.974,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.4014714,-0.034,-0.034,9.974,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.4024708,-0.01,-0.043,9.965,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.4034681,-0.01,-0.043,9.965,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.4044714,-0.005,-0.053,9.965,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.4251416,-0.005,-0.053,9.965,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.4251416,-0.014,-0.053,9.965,0.52112,6e-05,0.00229,-0.85342
C3:16:82:EF:1B:48,1748009017.4261367,0.129,-0.038,10.06,0.021,-0.00568,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.4271379,0.139,-0.048,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.4281418,0.139,-0.048,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.429137,0.124,-0.062,10.06,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009017.452618,-0.014,-0.053,9.965,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.452618,-0.034,-0.048,9.974,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.4576356,-0.034,-0.048,9.974,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.4576356,-0.034,-0.019,9.969,0.52112,6e-05,0.00229,-0.85342
C3:16:82:EF:1B:48,1748009017.4576356,0.124,-0.062,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.4576356,0.101,-0.067,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.4701982,0.101,-0.067,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.4721954,0.096,-0.053,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.4721954,0.096,-0.053,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.473145,0.101,-0.053,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.473145,0.101,-0.053,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.473145,0.115,-0.048,10.06,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009017.4928489,-0.034,-0.019,9.969,0.52112,6e-05,0.00229,-0.85342
F3:89:79:49:6C:B3,1748009017.493848,-0.029,-0.019,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.494849,-0.029,-0.019,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.4958484,-0.019,-0.034,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.505579,-0.019,-0.034,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.505579,-0.01,-0.043,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.505579,-0.01,-0.043,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.505579,-0.024,-0.043,9.965,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009017.529433,0.115,-0.048,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.5305884,0.124,-0.048,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.5314226,0.124,-0.048,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.5314226,0.12,-0.057,10.06,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009017.5508437,-0.024,-0.043,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.5508437,-0.024,-0.048,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.5518448,-0.024,-0.048,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.5528405,-0.029,-0.043,9.969,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009017.5575063,0.12,-0.057,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.5575063,0.115,-0.072,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.5575063,0.115,-0.072,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.5575063,0.115,-0.067,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.5890062,0.115,-0.067,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.5903606,0.11,-0.043,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.6168227,0.11,-0.043,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.61788,0.105,-0.038,10.056,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009017.61788,-0.029,-0.043,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.6191761,-0.024,-0.024,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.6198246,-0.024,-0.024,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.6208239,-0.01,-0.029,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.6220827,-0.01,-0.029,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.6220827,-0.014,-0.029,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.6367378,-0.014,-0.029,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.6377554,-0.024,-0.043,9.974,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009017.6491363,0.105,-0.038,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.6502864,0.115,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.6787243,0.115,-0.053,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.6797252,0.105,-0.057,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.6807215,0.105,-0.057,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.6817257,0.11,-0.062,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.6837249,0.11,-0.062,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.684725,0.11,-0.057,10.06,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009017.6917493,-0.024,-0.043,9.974,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.6917493,-0.034,-0.038,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.6917493,-0.034,-0.038,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.6917493,-0.034,-0.038,9.969,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009017.7090518,0.11,-0.057,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.7100444,0.11,-0.057,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.7110403,0.11,-0.057,10.065,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.7120385,0.11,-0.053,10.051,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009017.7244303,-0.034,-0.038,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.7254348,-0.029,-0.034,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.726429,-0.029,-0.034,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.727433,-0.024,-0.038,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.7545753,-0.024,-0.038,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.756252,-0.019,-0.034,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.756252,-0.019,-0.034,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.7583961,-0.014,-0.029,9.969,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009017.7693276,0.11,-0.053,10.051,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.7704098,0.11,-0.043,10.051,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.8016262,0.11,-0.043,10.051,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.8016262,0.115,-0.043,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.8036098,0.115,-0.043,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.8052676,0.115,-0.057,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.832017,0.115,-0.057,10.056,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.832017,0.115,-0.072,10.06,0.021,-0.00565,0.00269,-0.99973
F3:89:79:49:6C:B3,1748009017.8330107,-0.014,-0.029,9.969,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.834024,-0.019,-0.029,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.8360128,-0.019,-0.029,9.965,0.52112,6e-05,0.00232,-0.85342
F3:89:79:49:6C:B3,1748009017.8370156,-0.034,-0.043,9.974,0.52112,6e-05,0.00232,-0.85342
C3:16:82:EF:1B:48,1748009017.8390207,0.115,-0.072,10.06,0.021,-0.00565,0.00269,-0.99973
C3:16:82:EF:1B:48,1748009017.8400185,0.11,-0.067,10.06,0.021,-0.00565,0.00269,-0.99973
